ticker,isin,company_name,company_type_profile,kpi_name,kpi_tier,kpi_required_status,score_audit_value,evidence_applied_value,profiled_master_value,source_layer,source_name,source_type,source_reference,source_as_of_date,review_status,applied_status,provenance_status,reason_code
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,interest_coverage,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,net_debt_to_ebitda,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,normalized_fcf_yield_pct,VALUATION_REQUIRED,VALUATION_REQUIRED,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,operating_margin,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,payout_ratio_eps,UNKNOWN,UNKNOWN,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,payout_ratio_fcf,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,pe_current,UNKNOWN,UNKNOWN,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,pe_hist,UNKNOWN,UNKNOWN,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,revenue_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,roce,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,roic,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,share_count_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
NL0014332678,NL0014332678,"JDE Peet's N.V. Registered Shares EO-,01",OTHER,target_fcf_yield_pct,VALUATION_REQUIRED,VALUATION_REQUIRED,,,,NOT_APPLICABLE,,,,,,,NOT_APPLICABLE,PROFILE_NOT_STANDARD
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,buyback_yield,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,dividend_cagr_5y,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,dividend_streak_years,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,dividend_yield_current_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,dividend_yield_hist_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,drawdown_from_high_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,eps_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,-28.6867,-28.6867,,EVIDENCE_REGISTRY,sec_companyfacts,SNAPSHOT_IMPORT,SEC CompanyFacts CIK0001652044 FY2025; accession(s)=0001652044-26-000018,2026-04-20,UNVERIFIED,APPLIED,TRUSTED,SOURCE_MATCHED
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,ev_ebit_current,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,ev_ebit_hist,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,expected_return_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,fcf_margin,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,fcf_per_share_cagr_5y,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,fcf_yield_current_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,fcf_yield_hist_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,gross_margin,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,interest_coverage,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,net_debt_to_ebitda,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,normalized_fcf_yield_pct,VALUATION_REQUIRED,VALUATION_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,operating_margin,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,payout_ratio_eps,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,payout_ratio_fcf,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,pe_current,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,pe_hist,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,revenue_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,roce,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,roic,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,share_count_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US02079K3059,US02079K3059,"Alphabet Inc. Reg. Shs Cap.Stk Cl. A DL-,001",STANDARD,target_fcf_yield_pct,VALUATION_REQUIRED,VALUATION_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,buyback_yield,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,dividend_cagr_5y,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,dividend_streak_years,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,dividend_yield_current_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,dividend_yield_hist_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,drawdown_from_high_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,eps_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,59.1781,59.1781,,EVIDENCE_REGISTRY,sec_companyfacts,SNAPSHOT_IMPORT,SEC CompanyFacts CIK0000320193 FY2025; accession(s)=0000320193-25-000079,2026-04-20,UNVERIFIED,APPLIED,TRUSTED,SOURCE_MATCHED
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,ev_ebit_current,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,ev_ebit_hist,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,expected_return_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,fcf_margin,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,fcf_per_share_cagr_5y,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,fcf_yield_current_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,fcf_yield_hist_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,gross_margin,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,46.9052,46.9052,,EVIDENCE_REGISTRY,sec_companyfacts,SNAPSHOT_IMPORT,SEC CompanyFacts CIK0000320193 FY2025; accession(s)=0000320193-25-000079,2026-04-20,UNVERIFIED,APPLIED,TRUSTED,SOURCE_MATCHED
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,interest_coverage,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,net_debt_to_ebitda,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,normalized_fcf_yield_pct,VALUATION_REQUIRED,VALUATION_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,operating_margin,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,31.9708,31.9708,,EVIDENCE_REGISTRY,sec_companyfacts,SNAPSHOT_IMPORT,SEC CompanyFacts CIK0000320193 FY2025; accession(s)=0000320193-25-000079,2026-04-20,UNVERIFIED,APPLIED,TRUSTED,SOURCE_MATCHED
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,payout_ratio_eps,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,payout_ratio_fcf,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,pe_current,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,pe_hist,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,revenue_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,45.1022,45.1022,,EVIDENCE_REGISTRY,sec_companyfacts,SNAPSHOT_IMPORT,SEC CompanyFacts CIK0000320193 FY2025; accession(s)=0000320193-25-000079,2026-04-20,UNVERIFIED,APPLIED,TRUSTED,SOURCE_MATCHED
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,roce,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,roic,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,share_count_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,-3.06114,-3.06114,,EVIDENCE_REGISTRY,sec_companyfacts,SNAPSHOT_IMPORT,SEC CompanyFacts CIK0000320193 FY2025; accession(s)=0000320193-25-000079,2026-04-20,UNVERIFIED,APPLIED,TRUSTED,SOURCE_MATCHED
US0378331005,US0378331005,Apple Inc. Registered Shares o.N.,STANDARD,target_fcf_yield_pct,VALUATION_REQUIRED,VALUATION_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,buyback_yield,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,dividend_cagr_5y,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,dividend_streak_years,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,dividend_yield_current_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,dividend_yield_hist_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,drawdown_from_high_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,eps_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,12.8208,12.8208,,EVIDENCE_REGISTRY,sec_companyfacts,SNAPSHOT_IMPORT,SEC CompanyFacts CIK0000007084 FY2025; accession(s)=0000007084-26-000011,2026-04-20,UNVERIFIED,APPLIED,TRUSTED,SOURCE_MATCHED
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,ev_ebit_current,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,ev_ebit_hist,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,expected_return_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,fcf_margin,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,fcf_per_share_cagr_5y,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,fcf_yield_current_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,fcf_yield_hist_pct,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,gross_margin,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,20.1675,20.1675,,EVIDENCE_REGISTRY,sec_companyfacts,SNAPSHOT_IMPORT,SEC CompanyFacts CIK0000007084 FY2025; accession(s)=0000007084-26-000011,2026-04-20,UNVERIFIED,APPLIED,TRUSTED,SOURCE_MATCHED
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,interest_coverage,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,net_debt_to_ebitda,ADVANCED_OPTIONAL,ADVANCED_OPTIONAL,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,normalized_fcf_yield_pct,VALUATION_REQUIRED,VALUATION_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,operating_margin,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,payout_ratio_eps,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,payout_ratio_fcf,DIVIDEND_FCF_REQUIRED,DIVIDEND_FCF_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,pe_current,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,pe_hist,UNKNOWN,UNKNOWN,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
US0394831020,US0394831020,Archer Daniels Midland Co. Registered Shares o.N.,STANDARD,revenue_cagr_5y,CORE_QUALITY_REQUIRED,CORE_QUALITY_REQUIRED,,,,NOT_FOUND,,,,,,,MISSING,EVIDENCE_REGISTRY_MISSING;EVIDENCE_APPLIED_VALUE_MISSING
